GEO_ID,NAME,Total Population,Asian-Indian,Asian-Indian-Proportion,Chinese,Chinese-Proportion,Filipino,Filipino Proportion,Japanese,Japanese-Proportion,Korean,Korean-Proportion,Vietnamese,Vietnamese-Proportion
0500000US06049,"Modoc County, California",8651,0,0.000%,65,0.751%,5,0.058%,0,0.000%,1,0.012%,3,0.035%
0500000US06051,"Mono County, California",13219,2,0.015%,4,0.030%,34,0.257%,26,0.197%,0,0.000%,57,0.431%
0500000US06053,"Monterey County, California",437609,2477,0.566%,3882,0.887%,11503,2.629%,2149,0.491%,2286,0.522%,1675,0.383%
0500000US06055,"Napa County, California",137384,1525,1.110%,899,0.654%,6720,4.891%,236,0.172%,381,0.277%,279,0.203%
0500000US06057,"Nevada County, California",102322,167,0.163%,330,0.323%,235,0.230%,231,0.226%,48,0.047%,82,0.080%
0500000US06059,"Orange County, California",3175227,63535,2.001%,127505,4.016%,84459,2.660%,33666,1.060%,100266,3.158%,215546,6.788%
0500000US06061,"Placer County, California",406608,8414,2.069%,5257,1.293%,10978,2.700%,1689,0.415%,1651,0.406%,2301,0.566%
0500000US06063,"Plumas County, California",19650,11,0.056%,69,0.351%,45,0.229%,0,0.000%,1,0.005%,0,0.000%
0500000US06065,"Riverside County, California",2429487,15786,0.650%,28586,1.177%,62830,2.586%,4998,0.206%,10118,0.416%,18271,0.752%
0500000US06067,"Sacramento County, California",1579211,39527,2.503%,47624,3.016%,50301,3.185%,9998,0.633%,6636,0.420%,32245,2.042%
0500000US06069,"San Benito County, California",64753,148,0.229%,161,0.249%,1223,1.889%,244,0.377%,31,0.048%,88,0.136%
0500000US06071,"San Bernardino County, California",2180563,14366,0.659%,49536,2.272%,45049,2.066%,4753,0.218%,14844,0.681%,15505,0.711%
0500000US06073,"San Diego County, California",3289701,44904,1.365%,66869,2.033%,153691,4.672%,16532,0.503%,22444,0.682%,48314,1.469%
0500000US06075,"San Francisco County, California",851036,23241,2.731%,182194,21.408%,33504,3.937%,9013,1.059%,11812,1.388%,15200,1.786%
0500000US06077,"San Joaquin County, California",779445,28818,3.697%,10944,1.404%,40211,5.159%,1772,0.227%,971,0.125%,8238,1.057%
0500000US06079,"San Luis Obispo County, California",281712,1034,0.367%,2488,0.883%,2390,0.848%,1315,0.467%,904,0.321%,1047,0.372%
0500000US06081,"San Mateo County, California",754250,23468,3.111%,97255,12.894%,69154,9.169%,8640,1.146%,7069,0.937%,5260,0.697%
0500000US06083,"Santa Barbara County, California",445213,1940,0.436%,6703,1.506%,7296,1.639%,1846,0.415%,1774,0.398%,1908,0.429%
0500000US06085,"Santa Clara County, California",1916831,192283,10.031%,226578,11.820%,84715,4.420%,23367,1.219%,34225,1.785%,136987,7.147%
0500000US06087,"Santa Cruz County, California",268571,1996,0.743%,4105,1.528%,2414,0.899%,1690,0.629%,844,0.314%,625,0.233%
0500000US06089,"Shasta County, California",181852,634,0.349%,866,0.476%,841,0.462%,200,0.110%,437,0.240%,400,0.220%
0500000US06091,"Sierra County, California",2916,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US06093,"Siskiyou County, California",44049,91,0.207%,207,0.470%,88,0.200%,32,0.073%,18,0.041%,14,0.032%
0500000US06095,"Solano County, California",450995,4643,1.030%,6582,1.459%,46788,10.374%,2421,0.537%,1674,0.371%,2903,0.644%
0500000US06097,"Sonoma County, California",488436,2711,0.555%,4742,0.971%,4898,1.003%,1493,0.306%,1191,0.244%,3087,0.632%
0500000US06099,"Stanislaus County, California",552063,8984,1.627%,4244,0.769%,6213,1.125%,952,0.172%,809,0.147%,1885,0.341%
0500000US06101,"Sutter County, California",99101,11232,11.334%,292,0.295%,895,0.903%,382,0.385%,105,0.106%,327,0.330%
0500000US06103,"Tehama County, California",65484,53,0.081%,85,0.130%,166,0.253%,26,0.040%,42,0.064%,104,0.159%
0500000US06105,"Trinity County, California",15889,0,0.000%,55,0.346%,5,0.031%,0,0.000%,12,0.076%,0,0.000%
0500000US06107,"Tulare County, California",473446,1524,0.322%,1929,0.407%,5429,1.147%,499,0.105%,791,0.167%,443,0.094%
0500000US06109,"Tuolumne County, California",54993,31,0.056%,98,0.178%,347,0.631%,106,0.193%,54,0.098%,54,0.098%
0500000US06111,"Ventura County, California",842009,11208,1.331%,10731,1.274%,19249,2.286%,3787,0.450%,4423,0.525%,4721,0.561%
0500000US06113,"Yolo County, California",217141,4148,1.910%,12327,5.677%,3842,1.769%,1763,0.812%,2374,1.093%,1623,0.747%
0500000US06115,"Yuba County, California",81705,250,0.306%,432,0.529%,553,0.677%,148,0.181%,55,0.067%,167,0.204%
0500000US08001,"Adams County, Colorado",520149,2020,0.388%,2651,0.510%,1724,0.331%,627,0.121%,1465,0.282%,4130,0.794%
0500000US08003,"Alamosa County, Colorado",16460,0,0.000%,168,1.021%,25,0.152%,13,0.079%,43,0.261%,85,0.516%
0500000US08005,"Arapahoe County, Colorado",654453,8345,1.275%,6385,0.976%,3407,0.521%,1562,0.239%,6482,0.990%,5236,0.800%
0500000US08007,"Archuleta County, Colorado",13509,15,0.111%,28,0.207%,0,0.000%,0,0.000%,30,0.222%,0,0.000%
0500000US08009,"Baca County, Colorado",3496,0,0.000%,0,0.000%,31,0.887%,0,0.000%,0,0.000%,50,1.430%
0500000US08011,"Bent County, Colorado",5561,0,0.000%,0,0.000%,7,0.126%,0,0.000%,0,0.000%,4,0.072%
0500000US08013,"Boulder County, Colorado",328658,3236,0.985%,5298,1.612%,768,0.234%,1027,0.312%,1418,0.431%,638,0.194%
0500000US08014,"Broomfield County, Colorado",73946,1565,2.116%,1114,1.507%,457,0.618%,195,0.264%,253,0.342%,637,0.861%
0500000US08015,"Chaffee County, Colorado",19564,1,0.005%,22,0.112%,0,0.000%,8,0.041%,144,0.736%,14,0.072%
0500000US08017,"Cheyenne County, Colorado",1726,0,0.000%,0,0.000%,0,0.000%,0,0.000%,3,0.174%,0,0.000%
0500000US08019,"Clear Creek County, Colorado",9403,0,0.000%,18,0.191%,0,0.000%,0,0.000%,58,0.617%,2,0.021%
0500000US08021,"Conejos County, Colorado",7553,0,0.000%,0,0.000%,2,0.026%,0,0.000%,2,0.026%,0,0.000%
0500000US08023,"Costilla County, Colorado",3534,0,0.000%,0,0.000%,1,0.028%,46,1.302%,2,0.057%,0,0.000%
0500000US08025,"Crowley County, Colorado",5782,0,0.000%,0,0.000%,120,2.075%,3,0.052%,20,0.346%,0,0.000%
0500000US08027,"Custer County, Colorado",4885,11,0.225%,0,0.000%,22,0.450%,10,0.205%,0,0.000%,0,0.000%
0500000US08029,"Delta County, Colorado",31173,0,0.000%,13,0.042%,41,0.132%,14,0.045%,0,0.000%,24,0.077%
0500000US08031,"Denver County, Colorado",710800,3117,0.439%,5642,0.794%,1694,0.238%,1647,0.232%,2094,0.295%,5756,0.810%
0500000US08033,"Dolores County, Colorado",2329,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08035,"Douglas County, Colorado",360206,7176,1.992%,3168,0.879%,1983,0.551%,572,0.159%,2439,0.677%,1208,0.335%
0500000US08037,"Eagle County, Colorado",55650,25,0.045%,76,0.137%,50,0.090%,14,0.025%,57,0.102%,12,0.022%
0500000US08039,"Elbert County, Colorado",26457,26,0.098%,4,0.015%,73,0.276%,76,0.287%,0,0.000%,0,0.000%
0500000US08041,"El Paso County, Colorado",730323,1883,0.258%,3101,0.425%,5160,0.707%,1644,0.225%,4145,0.568%,1739,0.238%
0500000US08043,"Fremont County, Colorado",49107,9,0.018%,98,0.200%,7,0.014%,22,0.045%,41,0.083%,14,0.029%
0500000US08045,"Garfield County, Colorado",61683,0,0.000%,196,0.318%,142,0.230%,17,0.028%,38,0.062%,20,0.032%
0500000US08047,"Gilpin County, Colorado",5856,0,0.000%,10,0.171%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08049,"Grand County, Colorado",15724,0,0.000%,0,0.000%,0,0.000%,15,0.095%,0,0.000%,0,0.000%
0500000US08051,"Gunnison County, Colorado",17018,0,0.000%,36,0.212%,25,0.147%,50,0.294%,31,0.182%,0,0.000%
0500000US08053,"Hinsdale County, Colorado",911,1,0.110%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08055,"Huerfano County, Colorado",6896,5,0.073%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08057,"Jackson County, Colorado",1440,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08059,"Jefferson County, Colorado",580519,2279,0.393%,3702,0.638%,1191,0.205%,1527,0.263%,1388,0.239%,4142,0.713%
0500000US08061,"Kiowa County, Colorado",1347,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08063,"Kit Carson County, Colorado",7039,0,0.000%,0,0.000%,5,0.071%,0,0.000%,7,0.099%,0,0.000%
0500000US08065,"Lake County, Colorado",7403,11,0.149%,0,0.000%,0,0.000%,0,0.000%,13,0.176%,0,0.000%
0500000US08067,"La Plata County, Colorado",55983,18,0.032%,134,0.239%,89,0.159%,111,0.198%,0,0.000%,33,0.059%
0500000US08069,"Larimer County, Colorado",359363,1860,0.518%,1899,0.528%,694,0.193%,420,0.117%,943,0.262%,604,0.168%
0500000US08071,"Las Animas County, Colorado",14422,4,0.028%,39,0.270%,67,0.465%,0,0.000%,0,0.000%,4,0.028%
0500000US08073,"Lincoln County, Colorado",5583,0,0.000%,4,0.072%,0,0.000%,0,0.000%,0,0.000%,43,0.770%
0500000US08075,"Logan County, Colorado",21302,0,0.000%,4,0.019%,18,0.084%,47,0.221%,22,0.103%,14,0.066%
0500000US08077,"Mesa County, Colorado",156131,130,0.083%,389,0.249%,503,0.322%,157,0.101%,104,0.067%,67,0.043%
0500000US08079,"Mineral County, Colorado",794,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08081,"Moffat County, Colorado",13232,0,0.000%,0,0.000%,0,0.000%,0,0.000%,36,0.272%,0,0.000%
0500000US08083,"Montezuma County, Colorado",26070,0,0.000%,94,0.361%,66,0.253%,12,0.046%,0,0.000%,0,0.000%
0500000US08085,"Montrose County, Colorado",42823,0,0.000%,11,0.026%,111,0.259%,9,0.021%,20,0.047%,10,0.023%
0500000US08087,"Morgan County, Colorado",29045,51,0.176%,20,0.069%,34,0.117%,4,0.014%,0,0.000%,3,0.010%
0500000US08089,"Otero County, Colorado",18580,8,0.043%,4,0.022%,36,0.194%,0,0.000%,42,0.226%,62,0.334%
0500000US08091,"Ouray County, Colorado",4936,0,0.000%,2,0.041%,0,0.000%,0,0.000%,3,0.061%,0,0.000%
0500000US08093,"Park County, Colorado",17597,0,0.000%,28,0.159%,0,0.000%,0,0.000%,76,0.432%,0,0.000%
0500000US08095,"Phillips County, Colorado",4493,0,0.000%,0,0.000%,5,0.111%,0,0.000%,4,0.089%,0,0.000%
0500000US08097,"Pitkin County, Colorado",17325,35,0.202%,165,0.952%,0,0.000%,0,0.000%,70,0.404%,0,0.000%
0500000US08099,"Prowers County, Colorado",11968,10,0.084%,10,0.084%,31,0.259%,0,0.000%,18,0.150%,0,0.000%
0500000US08101,"Pueblo County, Colorado",168135,188,0.112%,150,0.089%,388,0.231%,201,0.120%,221,0.131%,65,0.039%
0500000US08103,"Rio Blanco County, Colorado",6511,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08105,"Rio Grande County, Colorado",11442,0,0.000%,0,0.000%,0,0.000%,9,0.079%,8,0.070%,0,0.000%
0500000US08107,"Routt County, Colorado",24944,3,0.012%,58,0.233%,89,0.357%,9,0.036%,14,0.056%,24,0.096%
0500000US08109,"Saguache County, Colorado",6454,0,0.000%,0,0.000%,71,1.100%,0,0.000%,0,0.000%,0,0.000%
0500000US08111,"San Juan County, Colorado",690,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US08113,"San Miguel County, Colorado",8082,0,0.000%,10,0.124%,40,0.495%,0,0.000%,0,0.000%,0,0.000%
0500000US08115,"Sedgwick County, Colorado",2391,0,0.000%,15,0.627%,5,0.209%,5,0.209%,13,0.544%,0,0.000%
0500000US08117,"Summit County, Colorado",30955,75,0.242%,108,0.349%,0,0.000%,59,0.191%,0,0.000%,11,0.036%
0500000US08119,"Teller County, Colorado",24758,0,0.000%,8,0.032%,0,0.000%,5,0.020%,36,0.145%,0,0.000%
0500000US08121,"Washington County, Colorado",4817,8,0.166%,0,0.000%,9,0.187%,0,0.000%,0,0.000%,1,0.021%
0500000US08123,"Weld County, Colorado",331466,377,0.114%,751,0.227%,473,0.143%,517,0.156%,268,0.081%,906,0.273%
0500000US08125,"Yuma County, Colorado",9938,8,0.080%,1,0.010%,16,0.161%,0,0.000%,0,0.000%,0,0.000%
0500000US09110,"Capitol Planning Region, Connecticut",977165,28730,2.940%,11381,1.165%,2347,0.240%,682,0.070%,2796,0.286%,3223,0.330%
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",326381,4668,1.430%,2613,0.801%,1762,0.540%,198,0.061%,651,0.199%,1878,0.575%
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",175244,1732,0.988%,1717,0.980%,498,0.284%,142,0.081%,304,0.173%,456,0.260%
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",451887,5937,1.314%,4397,0.973%,1520,0.336%,156,0.035%,841,0.186%,1734,0.384%
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",95687,141,0.147%,582,0.608%,335,0.350%,0,0.000%,97,0.101%,0,0.000%
0500000US09160,"Northwest Hills Planning Region, Connecticut",112696,183,0.162%,433,0.384%,384,0.341%,86,0.076%,834,0.740%,183,0.162%
0500000US09170,"South Central Connecticut Planning Region, Connecticut",571298,5786,1.013%,7282,1.275%,1851,0.324%,351,0.061%,2864,0.501%,1311,0.229%
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",280293,2337,0.834%,3445,1.229%,2586,0.923%,243,0.087%,561,0.200%,361,0.129%
0500000US09190,"Western Connecticut Planning Region, Connecticut",620666,12652,2.038%,9212,1.484%,2478,0.399%,1327,0.214%,2098,0.338%,691,0.111%
0500000US10001,"Kent County, Delaware",182400,1233,0.676%,631,0.346%,845,0.463%,107,0.059%,234,0.128%,273,0.150%
0500000US10003,"New Castle County, Delaware",570567,15258,2.674%,7797,1.367%,2654,0.465%,624,0.109%,1465,0.257%,1213,0.213%
0500000US10005,"Sussex County, Delaware",240668,577,0.240%,248,0.103%,574,0.239%,38,0.016%,315,0.131%,583,0.242%
0500000US11001,"District of Columbia, District of Columbia",670587,7534,1.123%,6866,1.024%,2278,0.340%,1074,0.160%,3432,0.512%,2286,0.341%
0500000US12001,"Alachua County, Florida",279729,5457,1.951%,3936,1.407%,2857,1.021%,261,0.093%,1492,0.533%,1486,0.531%
0500000US12003,"Baker County, Florida",27969,84,0.300%,15,0.054%,8,0.029%,10,0.036%,11,0.039%,5,0.018%
0500000US12005,"Bay County, Florida",181055,351,0.194%,228,0.126%,933,0.515%,16,0.009%,383,0.212%,1109,0.613%
0500000US12007,"Bradford County, Florida",27816,30,0.108%,42,0.151%,32,0.115%,0,0.000%,0,0.000%,8,0.029%
0500000US12009,"Brevard County, Florida",610723,2841,0.465%,2932,0.480%,3539,0.579%,798,0.131%,798,0.131%,1910,0.313%
0500000US12011,"Broward County, Florida",1940907,27080,1.395%,15902,0.819%,7789,0.401%,1371,0.071%,2660,0.137%,7065,0.364%
0500000US12013,"Calhoun County, Florida",13753,0,0.000%,0,0.000%,9,0.065%,0,0.000%,2,0.015%,20,0.145%
0500000US12015,"Charlotte County, Florida",189900,345,0.182%,480,0.253%,875,0.461%,154,0.081%,99,0.052%,269,0.142%
0500000US12017,"Citrus County, Florida",155173,121,0.078%,187,0.121%,1283,0.827%,33,0.021%,136,0.088%,153,0.099%
0500000US12019,"Clay County, Florida",219650,470,0.214%,436,0.198%,3936,1.792%,279,0.127%,197,0.090%,392,0.178%
0500000US12021,"Collier County, Florida",380221,1523,0.401%,964,0.254%,1012,0.266%,196,0.052%,431,0.113%,879,0.231%
0500000US12023,"Columbia County, Florida",69832,86,0.123%,22,0.032%,289,0.414%,6,0.009%,49,0.070%,158,0.226%
0500000US12027,"DeSoto County, Florida",34258,0,0.000%,5,0.015%,33,0.096%,0,0.000%,16,0.047%,0,0.000%
0500000US12029,"Dixie County, Florida",16737,31,0.185%,0,0.000%,9,0.054%,0,0.000%,0,0.000%,0,0.000%
0500000US12031,"Duval County, Florida",995708,12046,1.210%,3950,0.397%,15438,1.550%,1113,0.112%,1362,0.137%,4832,0.485%
0500000US12033,"Escambia County, Florida",321296,514,0.160%,1862,0.580%,3512,1.093%,461,0.143%,406,0.126%,1890,0.588%
0500000US12035,"Flagler County, Florida",117515,463,0.394%,512,0.436%,790,0.672%,156,0.133%,124,0.106%,388,0.330%
0500000US12037,"Franklin County, Florida",12276,0,0.000%,0,0.000%,0,0.000%,7,0.057%,0,0.000%,0,0.000%
0500000US12039,"Gadsden County, Florida",43746,0,0.000%,0,0.000%,17,0.039%,0,0.000%,0,0.000%,0,0.000%
0500000US12041,"Gilchrist County, Florida",18070,0,0.000%,7,0.039%,40,0.221%,0,0.000%,0,0.000%,0,0.000%
0500000US12043,"Glades County, Florida",12179,5,0.041%,0,0.000%,53,0.435%,0,0.000%,0,0.000%,0,0.000%
0500000US12045,"Gulf County, Florida",15002,50,0.333%,0,0.000%,7,0.047%,0,0.000%,0,0.000%,0,0.000%
0500000US12047,"Hamilton County, Florida",13492,0,0.000%,0,0.000%,37,0.274%,0,0.000%,17,0.126%,4,0.030%
0500000US12049,"Hardee County, Florida",25528,1,0.004%,0,0.000%,65,0.255%,0,0.000%,0,0.000%,4,0.016%
0500000US12051,"Hendry County, Florida",39902,183,0.459%,56,0.140%,86,0.216%,7,0.018%,0,0.000%,14,0.035%
0500000US12053,"Hernando County, Florida",196621,639,0.325%,274,0.139%,836,0.425%,61,0.031%,88,0.045%,261,0.133%
0500000US12055,"Highlands County, Florida",102339,323,0.316%,126,0.123%,739,0.722%,20,0.020%,12,0.012%,97,0.095%
0500000US12057,"Hillsborough County, Florida",1468560,27360,1.863%,8808,0.600%,6705,0.457%,1169,0.080%,2132,0.145%,8019,0.546%
0500000US12059,"Holmes County, Florida",19529,0,0.000%,1,0.005%,0,0.000%,0,0.000%,0,0.000%,120,0.614%
0500000US12061,"Indian River County, Florida",160986,514,0.319%,384,0.239%,250,0.155%,193,0.120%,34,0.021%,713,0.443%
0500000US12063,"Jackson County, Florida",47704,162,0.340%,0,0.000%,32,0.067%,0,0.000%,5,0.010%,0,0.000%
0500000US12065,"Jefferson County, Florida",14458,4,0.028%,0,0.000%,7,0.048%,14,0.097%,0,0.000%,0,0.000%
0500000US12067,"Lafayette County, Florida",8107,0,0.000%,0,0.000%,2,0.025%,0,0.000%,0,0.000%,0,0.000%
0500000US12069,"Lake County, Florida",386829,3389,0.876%,1156,0.299%,793,0.205%,337,0.087%,233,0.060%,1586,0.410%
0500000US12071,"Lee County, Florida",772902,2767,0.358%,2898,0.375%,2743,0.355%,278,0.036%,476,0.062%,1783,0.231%
0500000US12073,"Leon County, Florida",294128,3408,1.159%,2640,0.898%,1227,0.417%,259,0.088%,466,0.158%,990,0.337%
0500000US12075,"Levy County, Florida",43268,79,0.183%,87,0.201%,67,0.155%,42,0.097%,7,0.016%,0,0.000%
0500000US12077,"Liberty County, Florida",7704,0,0.000%,3,0.039%,0,0.000%,0,0.000%,0,0.000%,5,0.065%
0500000US12079,"Madison County, Florida",17986,1,0.006%,0,0.000%,0,0.000%,0,0.000%,11,0.061%,4,0.022%
0500000US12081,"Manatee County, Florida",405069,2091,0.516%,1447,0.357%,1442,0.356%,209,0.052%,267,0.066%,2863,0.707%
0500000US12083,"Marion County, Florida",378225,2105,0.557%,968,0.256%,772,0.204%,350,0.093%,432,0.114%,841,0.222%
0500000US12085,"Martin County, Florida",159399,657,0.412%,514,0.322%,731,0.459%,10,0.006%,26,0.016%,163,0.102%
0500000US12086,"Miami-Dade County, Florida",2688237,11112,0.413%,12368,0.460%,5923,0.220%,1042,0.039%,2037,0.076%,1902,0.071%
0500000US12087,"Monroe County, Florida",82044,171,0.208%,175,0.213%,135,0.165%,6,0.007%,56,0.068%,142,0.173%
0500000US12089,"Nassau County, Florida",91538,205,0.224%,194,0.212%,416,0.454%,24,0.026%,42,0.046%,36,0.039%
0500000US12091,"Okaloosa County, Florida",212021,1060,0.500%,664,0.313%,2674,1.261%,236,0.111%,601,0.283%,523,0.247%
0500000US12093,"Okeechobee County, Florida",39870,0,0.000%,30,0.075%,191,0.479%,0,0.000%,19,0.048%,74,0.186%
0500000US12095,"Orange County, Florida",1427403,25469,1.784%,14503,1.016%,9752,0.683%,1217,0.085%,2393,0.168%,14588,1.022%
0500000US12097,"Osceola County, Florida",393745,2986,0.758%,1125,0.286%,3823,0.971%,108,0.027%,164,0.042%,509,0.129%
0500000US12099,"Palm Beach County, Florida",1494805,13161,0.880%,7798,0.522%,4662,0.312%,896,0.060%,1554,0.104%,6714,0.449%
0500000US12101,"Pasco County, Florida",569211,5576,0.980%,3022,0.531%,3121,0.548%,142,0.025%,554,0.097%,2211,0.388%
0500000US12103,"Pinellas County, Florida",959918,5879,0.612%,3020,0.315%,5903,0.615%,560,0.058%,1481,0.154%,10415,1.085%
0500000US12105,"Polk County, Florida",736229,4261,0.579%,1628,0.221%,2943,0.400%,404,0.055%,483,0.066%,919,0.125%
0500000US12107,"Putnam County, Florida",73604,2,0.003%,115,0.156%,45,0.061%,0,0.000%,13,0.018%,15,0.020%
0500000US12109,"St. Johns County, Florida",278722,3209,1.151%,1336,0.479%,1277,0.458%,65,0.023%,452,0.162%,549,0.197%
0500000US12111,"St. Lucie County, Florida",334682,1372,0.410%,745,0.223%,2385,0.713%,186,0.056%,298,0.089%,818,0.244%
0500000US12113,"Santa Rosa County, Florida",188994,197,0.104%,390,0.206%,1739,0.920%,348,0.184%,431,0.228%,450,0.238%
0500000US12115,"Sarasota County, Florida",439392,1085,0.247%,1877,0.427%,1561,0.355%,215,0.049%,389,0.089%,1358,0.309%
0500000US12117,"Seminole County, Florida",471321,8626,1.830%,4035,0.856%,2512,0.533%,415,0.088%,1517,0.322%,4112,0.872%
0500000US12119,"Sumter County, Florida",131832,14,0.011%,622,0.472%,417,0.316%,30,0.023%,130,0.099%,88,0.067%
0500000US12121,"Suwannee County, Florida",43881,119,0.271%,96,0.219%,30,0.068%,0,0.000%,0,0.000%,0,0.000%
0500000US12123,"Taylor County, Florida",21421,26,0.121%,0,0.000%,9,0.042%,0,0.000%,17,0.079%,0,0.000%
0500000US12125,"Union County, Florida",15524,0,0.000%,0,0.000%,4,0.026%,0,0.000%,0,0.000%,3,0.019%
0500000US12127,"Volusia County, Florida",558520,1856,0.332%,1479,0.265%,2298,0.411%,371,0.066%,797,0.143%,2543,0.455%
0500000US12129,"Wakulla County, Florida",33732,0,0.000%,24,0.071%,0,0.000%,24,0.071%,0,0.000%,0,0.000%
0500000US12131,"Walton County, Florida",76618,74,0.097%,24,0.031%,241,0.315%,32,0.042%,227,0.296%,42,0.055%
0500000US12133,"Washington County, Florida",25014,0,0.000%,14,0.056%,132,0.528%,0,0.000%,22,0.088%,35,0.140%
0500000US13001,"Appling County, Georgia",18441,0,0.000%,74,0.401%,31,0.168%,0,0.000%,0,0.000%,0,0.000%
0500000US13003,"Atkinson County, Georgia",8265,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US13005,"Bacon County, Georgia",11138,42,0.377%,0,0.000%,21,0.189%,0,0.000%,0,0.000%,0,0.000%
0500000US13007,"Baker County, Georgia",2878,0,0.000%,0,0.000%,7,0.243%,0,0.000%,117,4.065%,160,5.559%
0500000US13009,"Baldwin County, Georgia",43778,103,0.235%,26,0.059%,0,0.000%,15,0.034%,507,1.158%,32,0.073%
0500000US13011,"Banks County, Georgia",18381,0,0.000%,37,0.201%,81,0.441%,14,0.076%,0,0.000%,55,0.299%
0500000US13013,"Barrow County, Georgia",84399,69,0.082%,16,0.019%,61,0.072%,15,0.018%,198,0.235%,115,0.136%
0500000US13015,"Bartow County, Georgia",109410,213,0.195%,43,0.039%,235,0.215%,8,0.007%,34,0.031%,46,0.042%
0500000US13017,"Ben Hill County, Georgia",17169,0,0.000%,14,0.082%,0,0.000%,32,0.186%,9,0.052%,0,0.000%
0500000US13019,"Berrien County, Georgia",18187,0,0.000%,0,0.000%,0,0.000%,0,0.000%,13,0.071%,6,0.033%
0500000US13021,"Bibb County, Georgia",156554,1315,0.840%,360,0.230%,214,0.137%,44,0.028%,585,0.374%,353,0.225%
0500000US13023,"Bleckley County, Georgia",12413,0,0.000%,72,0.580%,14,0.113%,0,0.000%,0,0.000%,22,0.177%
0500000US13025,"Brantley County, Georgia",18105,98,0.541%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,28,0.155%
0500000US13027,"Brooks County, Georgia",16275,0,0.000%,0,0.000%,90,0.553%,9,0.055%,6,0.037%,0,0.000%
0500000US13029,"Bryan County, Georgia",44995,304,0.676%,172,0.382%,36,0.080%,258,0.573%,101,0.224%,45,0.100%
0500000US13031,"Bulloch County, Georgia",79829,336,0.421%,375,0.470%,169,0.212%,145,0.182%,97,0.122%,37,0.046%
0500000US13033,"Burke County, Georgia",24337,14,0.058%,0,0.000%,0,0.000%,0,0.000%,108,0.444%,0,0.000%
0500000US13035,"Butts County, Georgia",25522,3,0.012%,9,0.035%,0,0.000%,0,0.000%,9,0.035%,0,0.000%
0500000US13037,"Calhoun County, Georgia",5594,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
