GEO_ID,NAME,Total Population,Chinese,proportion
0500000US13171,"Lamar County, Georgia",18676,28,0.15%
0500000US13173,"Lanier County, Georgia",9964,0,0.00%
0500000US13175,"Laurens County, Georgia",49407,62,0.13%
0500000US13177,"Lee County, Georgia",32968,10,0.03%
0500000US13179,"Liberty County, Georgia",65550,64,0.10%
0500000US13181,"Lincoln County, Georgia",7726,0,0.00%
0500000US13183,"Long County, Georgia",16804,0,0.00%
0500000US13185,"Lowndes County, Georgia",118257,147,0.12%
0500000US13187,"Lumpkin County, Georgia",33405,153,0.46%
0500000US13189,"McDuffie County, Georgia",21715,0,0.00%
0500000US13191,"McIntosh County, Georgia",11183,0,0.00%
0500000US13193,"Macon County, Georgia",12099,0,0.00%
0500000US13195,"Madison County, Georgia",30378,19,0.06%
0500000US13197,"Marion County, Georgia",7508,0,0.00%
0500000US13199,"Meriwether County, Georgia",20679,0,0.00%
0500000US13201,"Miller County, Georgia",5923,1,0.02%
0500000US13205,"Mitchell County, Georgia",21634,0,0.00%
0500000US13207,"Monroe County, Georgia",28287,219,0.77%
0500000US13209,"Montgomery County, Georgia",8687,3,0.03%
0500000US13211,"Morgan County, Georgia",20171,0,0.00%
0500000US13213,"Murray County, Georgia",40063,0,0.00%
0500000US13215,"Muscogee County, Georgia",204572,219,0.11%
0500000US13217,"Newton County, Georgia",113298,283,0.25%
0500000US13219,"Oconee County, Georgia",41978,698,1.66%
0500000US13221,"Oglethorpe County, Georgia",14974,0,0.00%
0500000US13223,"Paulding County, Georgia",169898,254,0.15%
0500000US13225,"Peach County, Georgia",28054,77,0.27%
0500000US13227,"Pickens County, Georgia",33439,0,0.00%
0500000US13229,"Pierce County, Georgia",19822,0,0.00%
0500000US13231,"Pike County, Georgia",19145,15,0.08%
0500000US13233,"Polk County, Georgia",43019,0,0.00%
0500000US13235,"Pulaski County, Georgia",9887,0,0.00%
0500000US13237,"Putnam County, Georgia",22206,0,0.00%
0500000US13239,"Quitman County, Georgia",2180,0,0.00%
0500000US13241,"Rabun County, Georgia",16915,4,0.02%
0500000US13243,"Randolph County, Georgia",6365,11,0.17%
0500000US13245,"Richmond County, Georgia",206153,701,0.34%
0500000US13247,"Rockdale County, Georgia",93641,107,0.11%
0500000US13249,"Schley County, Georgia",4565,0,0.00%
0500000US13251,"Screven County, Georgia",14026,56,0.40%
0500000US13253,"Seminole County, Georgia",9117,1,0.01%
0500000US13255,"Spalding County, Georgia",67415,0,0.00%
0500000US13257,"Stephens County, Georgia",26732,49,0.18%
0500000US13259,"Stewart County, Georgia",5121,26,0.51%
0500000US13261,"Sumter County, Georgia",29378,24,0.08%
0500000US13263,"Talbot County, Georgia",5793,0,0.00%
0500000US13265,"Taliaferro County, Georgia",1635,0,0.00%
0500000US13267,"Tattnall County, Georgia",24309,0,0.00%
0500000US13269,"Taylor County, Georgia",7799,0,0.00%
0500000US13271,"Telfair County, Georgia",12619,0,0.00%
0500000US13273,"Terrell County, Georgia",9004,106,1.18%
0500000US13275,"Thomas County, Georgia",45665,77,0.17%
0500000US13277,"Tift County, Georgia",41247,159,0.39%
0500000US13279,"Toombs County, Georgia",26946,133,0.49%
0500000US13281,"Towns County, Georgia",12546,2,0.02%
0500000US13283,"Treutlen County, Georgia",6411,0,0.00%
0500000US13285,"Troup County, Georgia",69527,102,0.15%
0500000US13287,"Turner County, Georgia",8894,0,0.00%
0500000US13289,"Twiggs County, Georgia",7955,50,0.63%
0500000US13291,"Union County, Georgia",24880,0,0.00%
0500000US13293,"Upson County, Georgia",27638,0,0.00%
0500000US13295,"Walker County, Georgia",68065,49,0.07%
0500000US13297,"Walton County, Georgia",97752,29,0.03%
0500000US13299,"Ware County, Georgia",35917,14,0.04%
0500000US13301,"Warren County, Georgia",5197,0,0.00%
0500000US13303,"Washington County, Georgia",19975,24,0.12%
0500000US13305,"Wayne County, Georgia",30277,0,0.00%
0500000US13307,"Webster County, Georgia",2354,0,0.00%
0500000US13309,"Wheeler County, Georgia",7550,0,0.00%
0500000US13311,"White County, Georgia",28165,3,0.01%
0500000US13313,"Whitfield County, Georgia",103033,130,0.13%
0500000US13315,"Wilcox County, Georgia",8839,0,0.00%
0500000US13317,"Wilkes County, Georgia",9610,0,0.00%
0500000US13319,"Wilkinson County, Georgia",8852,0,0.00%
0500000US13321,"Worth County, Georgia",20706,51,0.25%
0500000US15001,"Hawaii County, Hawaii",202163,3166,1.57%
0500000US15003,"Honolulu County, Hawaii",1010100,53928,5.34%
0500000US15005,"Kalawao County, Hawaii",50,0,0.00%
0500000US15007,"Kauai County, Hawaii",73511,553,0.75%
0500000US15009,"Maui County, Hawaii",164765,1675,1.02%
0500000US16001,"Ada County, Idaho",497494,2422,0.49%
0500000US16003,"Adams County, Idaho",4464,0,0.00%
0500000US16005,"Bannock County, Idaho",87434,239,0.27%
0500000US16007,"Bear Lake County, Idaho",6436,0,0.00%
0500000US16009,"Benewah County, Idaho",9731,0,0.00%
0500000US16011,"Bingham County, Idaho",48253,23,0.05%
0500000US16013,"Blaine County, Idaho",24248,103,0.42%
0500000US16015,"Boise County, Idaho",7809,0,0.00%
0500000US16017,"Bonner County, Idaho",47976,94,0.20%
0500000US16019,"Bonneville County, Idaho",124490,305,0.24%
0500000US16021,"Boundary County, Idaho",12335,79,0.64%
0500000US16023,"Butte County, Idaho",2605,0,0.00%
0500000US16025,"Camas County, Idaho",1133,0,0.00%
0500000US16027,"Canyon County, Idaho",235006,356,0.15%
0500000US16029,"Caribou County, Idaho",7058,0,0.00%
0500000US16031,"Cassia County, Idaho",24859,15,0.06%
0500000US16033,"Clark County, Idaho",756,0,0.00%
0500000US16035,"Clearwater County, Idaho",8810,19,0.22%
0500000US16037,"Custer County, Idaho",4344,0,0.00%
0500000US16039,"Elmore County, Idaho",28752,242,0.84%
0500000US16041,"Franklin County, Idaho",14376,21,0.15%
0500000US16043,"Fremont County, Idaho",13519,0,0.00%
0500000US16045,"Gem County, Idaho",19250,0,0.00%
0500000US16047,"Gooding County, Idaho",15520,10,0.06%
0500000US16049,"Idaho County, Idaho",16787,10,0.06%
0500000US16051,"Jefferson County, Idaho",31383,52,0.17%
0500000US16053,"Jerome County, Idaho",24474,10,0.04%
0500000US16055,"Kootenai County, Idaho",173396,224,0.13%
0500000US16057,"Latah County, Idaho",39872,138,0.35%
0500000US16059,"Lemhi County, Idaho",8043,3,0.04%
0500000US16061,"Lewis County, Idaho",3630,12,0.33%
0500000US16063,"Lincoln County, Idaho",5203,1,0.02%
0500000US16065,"Madison County, Idaho",52487,538,1.03%
0500000US16067,"Minidoka County, Idaho",21626,0,0.00%
0500000US16069,"Nez Perce County, Idaho",42200,45,0.11%
0500000US16071,"Oneida County, Idaho",4572,0,0.00%
0500000US16073,"Owyhee County, Idaho",12043,11,0.09%
0500000US16075,"Payette County, Idaho",25571,15,0.06%
0500000US16077,"Power County, Idaho",7918,0,0.00%
0500000US16079,"Shoshone County, Idaho",13399,0,0.00%
0500000US16081,"Teton County, Idaho",11813,0,0.00%
0500000US16083,"Twin Falls County, Idaho",90592,27,0.03%
0500000US16085,"Valley County, Idaho",11830,0,0.00%
0500000US16087,"Washington County, Idaho",10612,0,0.00%
0500000US17001,"Adams County, Illinois",65583,59,0.09%
0500000US17003,"Alexander County, Illinois",5261,11,0.21%
0500000US17005,"Bond County, Illinois",16750,4,0.02%
0500000US17007,"Boone County, Illinois",53459,82,0.15%
0500000US17009,"Brown County, Illinois",6334,0,0.00%
0500000US17011,"Bureau County, Illinois",33203,31,0.09%
0500000US17013,"Calhoun County, Illinois",4472,0,0.00%
0500000US17015,"Carroll County, Illinois",15594,5,0.03%
0500000US17017,"Cass County, Illinois",12955,0,0.00%
0500000US17019,"Champaign County, Illinois",206525,9664,4.68%
0500000US17021,"Christian County, Illinois",33893,39,0.12%
0500000US17023,"Clark County, Illinois",15467,0,0.00%
0500000US17025,"Clay County, Illinois",13248,6,0.05%
0500000US17027,"Clinton County, Illinois",36998,13,0.04%
0500000US17029,"Coles County, Illinois",47076,172,0.37%
0500000US17031,"Cook County, Illinois",5225367,84206,1.61%
0500000US17033,"Crawford County, Illinois",18729,1,0.01%
0500000US17035,"Cumberland County, Illinois",10447,0,0.00%
0500000US17037,"DeKalb County, Illinois",100686,758,0.75%
0500000US17039,"De Witt County, Illinois",15535,9,0.06%
0500000US17041,"Douglas County, Illinois",19714,0,0.00%
0500000US17043,"DuPage County, Illinois",930559,15339,1.65%
0500000US17045,"Edgar County, Illinois",16852,9,0.05%
0500000US17047,"Edwards County, Illinois",6182,3,0.05%
0500000US17049,"Effingham County, Illinois",34594,44,0.13%
0500000US17051,"Fayette County, Illinois",21464,69,0.32%
0500000US17053,"Ford County, Illinois",13484,0,0.00%
0500000US17055,"Franklin County, Illinois",37810,0,0.00%
0500000US17057,"Fulton County, Illinois",33691,70,0.21%
0500000US17059,"Gallatin County, Illinois",4967,0,0.00%
0500000US17061,"Greene County, Illinois",12015,1,0.01%
0500000US17063,"Grundy County, Illinois",52624,35,0.07%
0500000US17065,"Hamilton County, Illinois",8008,0,0.00%
0500000US17067,"Hancock County, Illinois",17582,0,0.00%
0500000US17069,"Hardin County, Illinois",3665,0,0.00%
0500000US17071,"Henderson County, Illinois",6374,0,0.00%
0500000US17073,"Henry County, Illinois",49157,77,0.16%
0500000US17075,"Iroquois County, Illinois",27043,0,0.00%
0500000US17077,"Jackson County, Illinois",53176,403,0.76%
0500000US17079,"Jasper County, Illinois",9295,0,0.00%
0500000US17081,"Jefferson County, Illinois",37043,50,0.13%
0500000US17083,"Jersey County, Illinois",21462,7,0.03%
0500000US17085,"Jo Daviess County, Illinois",21942,17,0.08%
0500000US17087,"Johnson County, Illinois",13313,0,0.00%
0500000US17089,"Kane County, Illinois",517254,994,0.19%
0500000US17091,"Kankakee County, Illinois",107421,147,0.14%
0500000US17093,"Kendall County, Illinois",132795,729,0.55%
0500000US17095,"Knox County, Illinois",49751,100,0.20%
0500000US17097,"Lake County, Illinois",713159,9500,1.33%
0500000US17099,"LaSalle County, Illinois",109495,168,0.15%
0500000US17101,"Lawrence County, Illinois",15302,56,0.37%
0500000US17103,"Lee County, Illinois",34221,19,0.06%
0500000US17105,"Livingston County, Illinois",35771,21,0.06%
0500000US17107,"Logan County, Illinois",28027,30,0.11%
0500000US17109,"McDonough County, Illinois",27370,174,0.64%
0500000US17111,"McHenry County, Illinois",311133,895,0.29%
0500000US17113,"McLean County, Illinois",171284,1275,0.74%
0500000US17115,"Macon County, Illinois",103542,149,0.14%
0500000US17117,"Macoupin County, Illinois",44907,89,0.20%
0500000US17119,"Madison County, Illinois",265512,602,0.23%
0500000US17121,"Marion County, Illinois",37543,52,0.14%
0500000US17123,"Marshall County, Illinois",11740,15,0.13%
0500000US17125,"Mason County, Illinois",13074,0,0.00%
0500000US17127,"Massac County, Illinois",14135,3,0.02%
0500000US17129,"Menard County, Illinois",12284,11,0.09%
0500000US17131,"Mercer County, Illinois",15692,0,0.00%
0500000US17133,"Monroe County, Illinois",34905,26,0.07%
0500000US17135,"Montgomery County, Illinois",28352,23,0.08%
0500000US17137,"Morgan County, Illinois",32882,49,0.15%
0500000US17139,"Moultrie County, Illinois",14531,21,0.14%
0500000US17141,"Ogle County, Illinois",51672,86,0.17%
0500000US17143,"Peoria County, Illinois",181186,1546,0.85%
0500000US17145,"Perry County, Illinois",20996,29,0.14%
0500000US17147,"Piatt County, Illinois",16698,5,0.03%
0500000US17149,"Pike County, Illinois",14776,6,0.04%
0500000US17151,"Pope County, Illinois",3799,0,0.00%
0500000US17153,"Pulaski County, Illinois",5177,0,0.00%
0500000US17155,"Putnam County, Illinois",5628,16,0.28%
0500000US17157,"Randolph County, Illinois",30413,0,0.00%
0500000US17159,"Richland County, Illinois",15716,17,0.11%
0500000US17161,"Rock Island County, Illinois",143819,300,0.21%
0500000US17163,"St. Clair County, Illinois",256791,786,0.31%
0500000US17165,"Saline County, Illinois",23662,67,0.28%
0500000US17167,"Sangamon County, Illinois",196122,736,0.38%
0500000US17169,"Schuyler County, Illinois",6879,0,0.00%
0500000US17171,"Scott County, Illinois",4899,0,0.00%
0500000US17173,"Shelby County, Illinois",21042,0,0.00%
0500000US17175,"Stark County, Illinois",5395,0,0.00%
0500000US17177,"Stephenson County, Illinois",44482,176,0.40%
0500000US17179,"Tazewell County, Illinois",131276,388,0.30%
0500000US17181,"Union County, Illinois",17122,17,0.10%
0500000US17183,"Vermilion County, Illinois",74113,103,0.14%
0500000US17185,"Wabash County, Illinois",11321,8,0.07%
0500000US17187,"Warren County, Illinois",16760,24,0.14%
0500000US17189,"Washington County, Illinois",13781,11,0.08%
0500000US17191,"Wayne County, Illinois",16127,18,0.11%
0500000US17193,"White County, Illinois",13834,63,0.46%
0500000US17195,"Whiteside County, Illinois",55569,33,0.06%
0500000US17197,"Will County, Illinois",696774,4670,0.67%
0500000US17199,"Williamson County, Illinois",67120,369,0.55%
0500000US17201,"Winnebago County, Illinois",284591,1043,0.37%
0500000US17203,"Woodford County, Illinois",38414,68,0.18%
0500000US18001,"Adams County, Indiana",35827,1,0.00%
0500000US18003,"Allen County, Indiana",385456,1336,0.35%
0500000US18005,"Bartholomew County, Indiana",82371,812,0.99%
0500000US18007,"Benton County, Indiana",8709,0,0.00%
0500000US18009,"Blackford County, Indiana",12074,0,0.00%
0500000US18011,"Boone County, Indiana",71235,679,0.95%
0500000US18013,"Brown County, Indiana",15513,0,0.00%
0500000US18015,"Carroll County, Indiana",20397,0,0.00%
0500000US18017,"Cass County, Indiana",37820,153,0.40%
0500000US18019,"Clark County, Indiana",121484,334,0.27%
0500000US18021,"Clay County, Indiana",26396,0,0.00%
0500000US18023,"Clinton County, Indiana",33020,24,0.07%
0500000US18025,"Crawford County, Indiana",10511,0,0.00%
0500000US18027,"Daviess County, Indiana",33337,4,0.01%
0500000US18029,"Dearborn County, Indiana",50709,0,0.00%
0500000US18031,"Decatur County, Indiana",26432,16,0.06%
0500000US18033,"DeKalb County, Indiana",43312,25,0.06%
0500000US18035,"Delaware County, Indiana",112156,529,0.47%
0500000US18037,"Dubois County, Indiana",43584,0,0.00%
0500000US18039,"Elkhart County, Indiana",206841,348,0.17%
0500000US18041,"Fayette County, Indiana",23391,0,0.00%
0500000US18043,"Floyd County, Indiana",80191,194,0.24%
0500000US18045,"Fountain County, Indiana",16468,73,0.44%
0500000US18047,"Franklin County, Indiana",22850,0,0.00%
0500000US18049,"Fulton County, Indiana",20420,0,0.00%
0500000US18051,"Gibson County, Indiana",33006,13,0.04%
0500000US18053,"Grant County, Indiana",66560,153,0.23%
0500000US18055,"Greene County, Indiana",30900,1,0.00%
0500000US18057,"Hamilton County, Indiana",349527,6043,1.73%
0500000US18059,"Hancock County, Indiana",80170,23,0.03%
0500000US18061,"Harrison County, Indiana",39684,6,0.02%
0500000US18063,"Hendricks County, Indiana",175639,832,0.47%
0500000US18065,"Henry County, Indiana",48913,111,0.23%
0500000US18067,"Howard County, Indiana",83452,41,0.05%
0500000US18069,"Huntington County, Indiana",36699,182,0.50%
0500000US18071,"Jackson County, Indiana",46212,2,0.00%
0500000US18073,"Jasper County, Indiana",33045,31,0.09%
0500000US18075,"Jay County, Indiana",20451,16,0.08%
0500000US18077,"Jefferson County, Indiana",33057,57,0.17%
0500000US18079,"Jennings County, Indiana",27610,47,0.17%
0500000US18081,"Johnson County, Indiana",161952,430,0.27%
0500000US18083,"Knox County, Indiana",36148,252,0.70%
0500000US18085,"Kosciusko County, Indiana",80442,211,0.26%
0500000US18087,"LaGrange County, Indiana",40364,0,0.00%
0500000US18089,"Lake County, Indiana",497682,1132,0.23%
0500000US18091,"LaPorte County, Indiana",112215,48,0.04%
0500000US18093,"Lawrence County, Indiana",45113,38,0.08%
0500000US18095,"Madison County, Indiana",130545,117,0.09%
0500000US18097,"Marion County, Indiana",971737,3650,0.38%
0500000US18099,"Marshall County, Indiana",46208,156,0.34%
0500000US18101,"Martin County, Indiana",9863,1,0.01%
0500000US18103,"Miami County, Indiana",35952,135,0.38%
0500000US18105,"Monroe County, Indiana",140065,3417,2.44%
0500000US18107,"Montgomery County, Indiana",38018,60,0.16%
0500000US18109,"Morgan County, Indiana",71757,153,0.21%
0500000US18111,"Newton County, Indiana",13829,0,0.00%
0500000US18113,"Noble County, Indiana",47431,23,0.05%
0500000US18115,"Ohio County, Indiana",5974,0,0.00%
0500000US18117,"Orange County, Indiana",19768,9,0.05%
0500000US18119,"Owen County, Indiana",21361,56,0.26%
0500000US18121,"Parke County, Indiana",16327,0,0.00%
0500000US18123,"Perry County, Indiana",19186,20,0.10%
0500000US18125,"Pike County, Indiana",12227,0,0.00%
0500000US18127,"Porter County, Indiana",173355,787,0.45%
0500000US18129,"Posey County, Indiana",25226,0,0.00%
0500000US18131,"Pulaski County, Indiana",12498,0,0.00%
0500000US18133,"Putnam County, Indiana",36942,313,0.85%
0500000US18135,"Randolph County, Indiana",24586,2,0.01%
0500000US18137,"Ripley County, Indiana",28990,64,0.22%
0500000US18139,"Rush County, Indiana",16716,0,0.00%
0500000US18141,"St. Joseph County, Indiana",272388,1949,0.72%
0500000US18143,"Scott County, Indiana",24403,14,0.06%
0500000US18145,"Shelby County, Indiana",44940,34,0.08%
0500000US18147,"Spencer County, Indiana",19935,26,0.13%
0500000US18149,"Starke County, Indiana",23308,7,0.03%
0500000US18151,"Steuben County, Indiana",34507,22,0.06%
0500000US18153,"Sullivan County, Indiana",20791,0,0.00%
0500000US18155,"Switzerland County, Indiana",9896,0,0.00%
0500000US18157,"Tippecanoe County, Indiana",186955,5014,2.68%
0500000US18159,"Tipton County, Indiana",15328,43,0.28%
0500000US18161,"Union County, Indiana",7041,24,0.34%
0500000US18163,"Vanderburgh County, Indiana",179900,869,0.48%
0500000US18165,"Vermillion County, Indiana",15488,6,0.04%
0500000US18167,"Vigo County, Indiana",106355,674,0.63%
0500000US18169,"Wabash County, Indiana",31032,73,0.24%
0500000US18171,"Warren County, Indiana",8454,0,0.00%
0500000US18173,"Warrick County, Indiana",64065,558,0.87%
0500000US18175,"Washington County, Indiana",28133,0,0.00%
0500000US18177,"Wayne County, Indiana",66522,357,0.54%
0500000US18179,"Wells County, Indiana",28167,2,0.01%
0500000US18181,"White County, Indiana",24630,15,0.06%
